State,Year,Quarter,Transaction_type,transaction_count,Transaction_amount,S.no
telangana,2021,3,Recharge & bill payments,62744121,36434881136,3267
telangana,2021,3,Financial Services,235519,329138539.5,3268
telangana,2021,3,Others,1734852,543116826.3,3269
telangana,2021,4,Merchant payments,376584215,2.13E+11,3270
telangana,2021,4,Peer-to-peer payments,331774591,1.20E+12,3271
telangana,2021,4,Recharge & bill payments,66477036,44760398983,3272
telangana,2021,4,Financial Services,298871,392141743.7,3273
telangana,2021,4,Others,855060,639658842.9,3274
telangana,2022,1,Merchant payments,449186799,2.44E+11,3275
telangana,2022,1,Peer-to-peer payments,368048408,1.38E+12,3276
telangana,2022,1,Recharge & bill payments,66352138,50470450180,3277
telangana,2022,1,Financial Services,284035,394283511.9,3278
telangana,2022,1,Others,2582005,642005688.8,3279
telangana,2022,2,Merchant payments,565370506,3.07E+11,3280
telangana,2022,2,Peer-to-peer payments,422056582,1.58E+12,3281
telangana,2022,2,Recharge & bill payments,75099130,63136761649,3282
telangana,2022,2,Financial Services,245023,324857780.6,3283
telangana,2022,2,Others,611316,470432687.4,3284
telangana,2022,3,Merchant payments,880414292,4.47E+11,3285
telangana,2022,3,Peer-to-peer payments,626830752,2.17E+12,3286
telangana,2022,3,Recharge & bill payments,119779835,87937210666,3287
telangana,2022,3,Financial Services,340458,442783619.1,3288
telangana,2022,3,Others,800064,621900924.4,3289
telangana,2022,4,Merchant payments,1002521735,4.92E+11,3290
telangana,2022,4,Peer-to-peer payments,694612831,2.39E+12,3291
telangana,2022,4,Recharge & bill payments,121188131,92136759501,3292
telangana,2022,4,Financial Services,401838,498719426,3293
telangana,2022,4,Others,782297,680680558.3,3294
tripura,2018,1,Recharge & bill payments,86819,14079439.57,3295
tripura,2018,1,Peer-to-peer payments,44844,112229995,3296
tripura,2018,1,Financial Services,4842,672247.5882,3297
tripura,2018,1,Merchant payments,4833,6080959.883,3298
tripura,2018,1,Others,6819,4916272.513,3299
tripura,2018,2,Recharge & bill payments,118171,22554398.15,3300
tripura,2018,2,Peer-to-peer payments,73821,197666881.9,3301
tripura,2018,2,Merchant payments,9621,10570951.15,3302
tripura,2018,2,Financial Services,6925,1264101.905,3303
tripura,2018,2,Others,6021,4835385.634,3304
tripura,2018,3,Peer-to-peer payments,186065,398867427.3,3305
tripura,2018,3,Recharge & bill payments,156308,33484811.21,3306
tripura,2018,3,Merchant payments,21476,16092396.41,3307
tripura,2018,3,Financial Services,8106,1080000.011,3308
tripura,2018,3,Others,5748,4338753.081,3309
tripura,2018,4,Recharge & bill payments,204720,38334816.66,3310
tripura,2018,4,Peer-to-peer payments,179739,549068822.4,3311
tripura,2018,4,Merchant payments,50888,31066467.63,3312
tripura,2018,4,Financial Services,6441,1023126.821,3313
tripura,2018,4,Others,6271,5392365.974,3314
tripura,2019,1,Peer-to-peer payments,296993,679165332.8,3315
tripura,2019,1,Recharge & bill payments,227997,44429378.42,3316
tripura,2019,1,Merchant payments,46642,28109966.32,3317
tripura,2019,1,Financial Services,4189,461473.5886,3318
tripura,2019,1,Others,5105,4728790.472,3319
tripura,2019,2,Peer-to-peer payments,240776,751113516.2,3320
tripura,2019,2,Recharge & bill payments,218649,48989430.61,3321
tripura,2019,2,Merchant payments,64829,35275706.83,3322
tripura,2019,2,Financial Services,1899,339184.3345,3323
tripura,2019,2,Others,6405,6103644.851,3324
tripura,2019,3,Recharge & bill payments,339539,81845425.35,3325
tripura,2019,3,Peer-to-peer payments,270163,884623553.9,3326
tripura,2019,3,Merchant payments,68399,44802063.64,3327
tripura,2019,3,Financial Services,27970,582020.9903,3328
tripura,2019,3,Others,5646,5524358.927,3329
tripura,2019,4,Recharge & bill payments,373779,88001651.29,3330
tripura,2019,4,Peer-to-peer payments,359076,1071507586,3331
tripura,2019,4,Merchant payments,62458,51274033.72,3332
tripura,2019,4,Financial Services,2239,377097.6671,3333
tripura,2019,4,Others,4272,4239791.585,3334
tripura,2020,1,Recharge & bill payments,449584,114355218,3335
tripura,2020,1,Peer-to-peer payments,366218,1400694934,3336
tripura,2020,1,Merchant payments,102861,68590603.64,3337
tripura,2020,1,Financial Services,1722,1066651.522,3338
tripura,2020,1,Others,4117,4071399.624,3339
tripura,2020,2,Recharge & bill payments,600206,163220166.8,3340
tripura,2020,2,Peer-to-peer payments,346863,1501452756,3341
tripura,2020,2,Merchant payments,97816,99795973.61,3342
tripura,2020,2,Financial Services,2904,2247782.522,3343
tripura,2020,2,Others,4731,2459205.001,3344
tripura,2020,3,Recharge & bill payments,627363,185201997.3,3345
tripura,2020,3,Peer-to-peer payments,477769,1959371083,3346
tripura,2020,3,Merchant payments,202106,190218136.3,3347
tripura,2020,3,Financial Services,3828,3141391.576,3348
tripura,2020,3,Others,6819,3886908.163,3349
tripura,2020,4,Peer-to-peer payments,650386,2683789890,3350
tripura,2020,4,Recharge & bill payments,631611,192385823.4,3351
tripura,2020,4,Merchant payments,357567,296872485.4,3352
tripura,2020,4,Financial Services,4084,3666639.309,3353
tripura,2020,4,Others,8242,5416158.233,3354
tripura,2021,1,Peer-to-peer payments,643366,2821226151,3355
tripura,2021,1,Recharge & bill payments,508718,173211140.9,3356
tripura,2021,1,Merchant payments,350366,333743281.3,3357
tripura,2021,1,Financial Services,3146,2879929.223,3358
tripura,2021,1,Others,5827,4281067.764,3359
tripura,2021,2,Peer-to-peer payments,703728,2865655130,3360
tripura,2021,2,Recharge & bill payments,589839,189808502.9,3361
tripura,2021,2,Merchant payments,440060,404915546.5,3362
tripura,2021,2,Financial Services,3656,3503925.338,3363
tripura,2021,2,Others,7146,4271255.844,3364
tripura,2021,3,Peer-to-peer payments,864329,3491901741,3365
tripura,2021,3,Recharge & bill payments,620991,215226019.6,3366
tripura,2021,3,Merchant payments,584079,648504775.6,3367
tripura,2021,3,Financial Services,2886,3473153.088,3368
tripura,2021,3,Others,8915,5028078.735,3369
tripura,2021,4,Peer-to-peer payments,1060915,4368786747,3370
tripura,2021,4,Merchant payments,793636,874005407.7,3371
tripura,2021,4,Recharge & bill payments,650251,241225282.1,3372
tripura,2021,4,Financial Services,3635,5073898.608,3373
tripura,2021,4,Others,12256,7838128.8,3374
tripura,2022,1,Peer-to-peer payments,1221863,4934712034,3375
tripura,2022,1,Merchant payments,992891,1037265263,3376
tripura,2022,1,Recharge & bill payments,641170,262348231,3377
tripura,2022,1,Financial Services,4351,5782533.242,3378
tripura,2022,1,Others,10915,7221703.09,3379
tripura,2022,2,Peer-to-peer payments,1443647,5354182194,3380
tripura,2022,2,Merchant payments,1322009,1235804020,3381
tripura,2022,2,Recharge & bill payments,638643,278018856.2,3382
tripura,2022,2,Financial Services,3812,4533635.769,3383
tripura,2022,2,Others,10553,5732336.736,3384
tripura,2022,3,Peer-to-peer payments,1836678,6718925839,3385
tripura,2022,3,Merchant payments,1660497,1589078400,3386
tripura,2022,3,Recharge & bill payments,745382,329401812.4,3387
tripura,2022,3,Financial Services,4343,5330626.12,3388
tripura,2022,3,Others,9679,5616127.068,3389
tripura,2022,4,Peer-to-peer payments,2252390,8142233538,3390
tripura,2022,4,Merchant payments,2054988,1925282619,3391
tripura,2022,4,Recharge & bill payments,874800,373875271.2,3392
tripura,2022,4,Financial Services,5787,5028488.555,3393
tripura,2022,4,Others,10225,6551901.176,3394
uttar-pradesh,2018,1,Recharge & bill payments,7003704,1201827544,3395
uttar-pradesh,2018,1,Peer-to-peer payments,4123625,11786969149,3396
uttar-pradesh,2018,1,Merchant payments,442436,428301434.3,3397
uttar-pradesh,2018,1,Financial Services,397328,75150444.99,3398
uttar-pradesh,2018,1,Others,570712,447722351.3,3399
uttar-pradesh,2018,2,Recharge & bill payments,9232131,2044535461,3400
uttar-pradesh,2018,2,Peer-to-peer payments,6484369,22197440016,3401
uttar-pradesh,2018,2,Merchant payments,909545,799920463.3,3402
uttar-pradesh,2018,2,Financial Services,563213,105536911.8,3403
uttar-pradesh,2018,2,Others,521685,572768843.2,3404
uttar-pradesh,2018,3,Peer-to-peer payments,13828768,32944051607,3405
uttar-pradesh,2018,3,Recharge & bill payments,9140873,2485029063,3406
uttar-pradesh,2018,3,Merchant payments,2397448,1012726185,3407
uttar-pradesh,2018,3,Financial Services,603303,76605144.66,3408
uttar-pradesh,2018,3,Others,544964,493702369.6,3409
uttar-pradesh,2018,4,Peer-to-peer payments,15804910,48836291124,3410
uttar-pradesh,2018,4,Recharge & bill payments,11976808,3040717447,3411
uttar-pradesh,2018,4,Merchant payments,6953857,2480267671,3412
uttar-pradesh,2018,4,Financial Services,517619,76250539.86,3413
uttar-pradesh,2018,4,Others,847573,663216794.2,3414
uttar-pradesh,2019,1,Peer-to-peer payments,32062452,68506766330,3415
uttar-pradesh,2019,1,Recharge & bill payments,15400713,4231102033,3416
uttar-pradesh,2019,1,Merchant payments,8558766,3105904146,3417
uttar-pradesh,2019,1,Financial Services,389733,43341558.49,3418
uttar-pradesh,2019,1,Others,912840,637066065.9,3419
uttar-pradesh,2019,2,Peer-to-peer payments,27105049,87581482659,3420
uttar-pradesh,2019,2,Recharge & bill payments,17551537,5627886176,3421
uttar-pradesh,2019,2,Merchant payments,12733089,4894223107,3422
uttar-pradesh,2019,2,Financial Services,264091,38169259.95,3423
uttar-pradesh,2019,2,Others,1229734,775758168.4,3424
uttar-pradesh,2019,3,Peer-to-peer payments,26990786,95134023864,3425
uttar-pradesh,2019,3,Recharge & bill payments,20359672,8000160943,3426
uttar-pradesh,2019,3,Merchant payments,19625935,7399443975,3427
uttar-pradesh,2019,3,Financial Services,258548,51363215.15,3428
uttar-pradesh,2019,3,Others,1389018,683145478.1,3429
uttar-pradesh,2019,4,Peer-to-peer payments,40540310,1.27E+11,3430
uttar-pradesh,2019,4,Recharge & bill payments,24299776,9082140370,3431
uttar-pradesh,2019,4,Merchant payments,20582052,9412924985,3432
uttar-pradesh,2019,4,Financial Services,242936,45686806.83,3433
uttar-pradesh,2019,4,Others,1239931,433285937.6,3434
uttar-pradesh,2020,1,Peer-to-peer payments,39581157,1.48E+11,3435
uttar-pradesh,2020,1,Recharge & bill payments,29777603,11168417431,3436
uttar-pradesh,2020,1,Merchant payments,26741638,13072371617,3437
uttar-pradesh,2020,1,Financial Services,139990,64365117.41,3438
uttar-pradesh,2020,1,Others,998744,376573949.2,3439
uttar-pradesh,2020,2,Recharge & bill payments,42229417,14668026056,3440
uttar-pradesh,2020,2,Peer-to-peer payments,39434202,1.50E+11,3441
uttar-pradesh,2020,2,Merchant payments,18625913,13655151083,3442
uttar-pradesh,2020,2,Financial Services,150360,131930242.9,3443
uttar-pradesh,2020,2,Others,412073,209384339.6,3444
uttar-pradesh,2020,3,Peer-to-peer payments,54449911,2.08E+11,3445
uttar-pradesh,2020,3,Recharge & bill payments,37465163,16437365641,3446
uttar-pradesh,2020,3,Merchant payments,34697942,24224433241,3447
uttar-pradesh,2020,3,Financial Services,206210,194129227.5,3448
uttar-pradesh,2020,3,Others,586033,303114557.1,3449
uttar-pradesh,2020,4,Peer-to-peer payments,75433782,2.94E+11,3450
uttar-pradesh,2020,4,Merchant payments,61922138,44438824681,3451
uttar-pradesh,2020,4,Recharge & bill payments,39570153,17793973969,3452
uttar-pradesh,2020,4,Financial Services,246868,255803306.1,3453
uttar-pradesh,2020,4,Others,994576,539071475.9,3454
uttar-pradesh,2021,1,Peer-to-peer payments,85539321,3.22E+11,3455
uttar-pradesh,2021,1,Merchant payments,78873969,55362244381,3456
uttar-pradesh,2021,1,Recharge & bill payments,38981894,18563189222,3457
uttar-pradesh,2021,1,Financial Services,250656,266104783.7,3458
uttar-pradesh,2021,1,Others,853707,486435811.4,3459
uttar-pradesh,2021,2,Peer-to-peer payments,102927942,3.89E+11,3460
uttar-pradesh,2021,2,Merchant payments,84860582,70351401160,3461
uttar-pradesh,2021,2,Recharge & bill payments,53030710,22266927129,3462
uttar-pradesh,2021,2,Financial Services,270944,266853066.8,3463
uttar-pradesh,2021,2,Others,858953,525487682.6,3464
uttar-pradesh,2021,3,Peer-to-peer payments,127945827,4.41E+11,3465
uttar-pradesh,2021,3,Merchant payments,126699830,91089049637,3466
uttar-pradesh,2021,3,Recharge & bill payments,50414232,24348150110,3467
uttar-pradesh,2021,3,Financial Services,253418,292009129,3468
uttar-pradesh,2021,3,Others,1230077,624716522.1,3469
uttar-pradesh,2021,4,Merchant payments,183966052,1.43E+11,3470
uttar-pradesh,2021,4,Peer-to-peer payments,167503176,6.01E+11,3471
uttar-pradesh,2021,4,Recharge & bill payments,52863531,28812549098,3472
uttar-pradesh,2021,4,Financial Services,353219,386356976.5,3473
uttar-pradesh,2021,4,Others,1471954,829152405.3,3474
uttar-pradesh,2022,1,Merchant payments,221556930,1.66E+11,3475
uttar-pradesh,2022,1,Peer-to-peer payments,195592648,6.85E+11,3476
uttar-pradesh,2022,1,Recharge & bill payments,54873261,31683813998,3477
uttar-pradesh,2022,1,Financial Services,358499,386218170.6,3478
uttar-pradesh,2022,1,Others,1571908,750327356.1,3479
uttar-pradesh,2022,2,Merchant payments,298721048,2.16E+11,3480
uttar-pradesh,2022,2,Peer-to-peer payments,232444860,8.13E+11,3481
uttar-pradesh,2022,2,Recharge & bill payments,62659780,37867966759,3482
uttar-pradesh,2022,2,Financial Services,268349,285646084.3,3483
uttar-pradesh,2022,2,Others,1204739,606123265.1,3484
uttar-pradesh,2022,3,Merchant payments,361972506,2.32E+11,3485
uttar-pradesh,2022,3,Peer-to-peer payments,267205027,8.45E+11,3486
uttar-pradesh,2022,3,Recharge & bill payments,72984811,43854148173,3487
uttar-pradesh,2022,3,Financial Services,367887,344330142.1,3488
uttar-pradesh,2022,3,Others,1058841,601411350.4,3489
uttar-pradesh,2022,4,Merchant payments,439247166,2.97E+11,3490
uttar-pradesh,2022,4,Peer-to-peer payments,317613698,1.03E+12,3491
uttar-pradesh,2022,4,Recharge & bill payments,78025017,48159073835,3492
uttar-pradesh,2022,4,Financial Services,418329,430212917.3,3493
uttar-pradesh,2022,4,Others,1064861,661985014.8,3494
uttarakhand,2018,1,Recharge & bill payments,730428,124377517.3,3495
uttarakhand,2018,1,Peer-to-peer payments,399545,1296603346,3496
uttarakhand,2018,1,Merchant payments,35382,39372913.1,3497
uttarakhand,2018,1,Financial Services,27761,5637758.556,3498
uttarakhand,2018,1,Others,53569,42553823.19,3499
uttarakhand,2018,2,Recharge & bill payments,946332,193802092.8,3500
uttarakhand,2018,2,Peer-to-peer payments,620490,2358941865,3501
uttarakhand,2018,2,Merchant payments,60494,66946005.76,3502
uttarakhand,2018,2,Financial Services,29919,7913276.779,3503
uttarakhand,2018,2,Others,46887,52152138.42,3504
uttarakhand,2018,3,Peer-to-peer payments,1049725,3356030295,3505
uttarakhand,2018,3,Recharge & bill payments,1004356,239244556.8,3506
uttarakhand,2018,3,Merchant payments,112342,84447374.87,3507
uttarakhand,2018,3,Financial Services,22792,4334709.91,3508
uttarakhand,2018,3,Others,39917,42516103.39,3509
uttarakhand,2018,4,Peer-to-peer payments,1556731,5072621132,3510
uttarakhand,2018,4,Recharge & bill payments,1252124,292877734.3,3511
uttarakhand,2018,4,Merchant payments,289733,228453045.9,3512
uttarakhand,2018,4,Financial Services,29916,6035161.099,3513
uttarakhand,2018,4,Others,50257,54285064.33,3514
uttarakhand,2019,1,Peer-to-peer payments,3499130,6512361464,3515
uttarakhand,2019,1,Recharge & bill payments,1590269,394631055.7,3516
uttarakhand,2019,1,Merchant payments,372290,226281078.8,3517
uttarakhand,2019,1,Financial Services,28784,3951610.305,3518
uttarakhand,2019,1,Others,55528,46303966.01,3519
uttarakhand,2019,2,Peer-to-peer payments,2383662,7752954671,3520
uttarakhand,2019,2,Recharge & bill payments,1616176,454962951.9,3521
uttarakhand,2019,2,Merchant payments,721858,323876953.4,3522
uttarakhand,2019,2,Financial Services,21852,2550386.477,3523
uttarakhand,2019,2,Others,69727,54187888.54,3524
uttarakhand,2019,3,Peer-to-peer payments,2313544,8512622076,3525
uttarakhand,2019,3,Recharge & bill payments,2201606,683772297,3526
uttarakhand,2019,3,Merchant payments,1121052,480794827.1,3527
uttarakhand,2019,3,Financial Services,12119,4570326.192,3528
uttarakhand,2019,3,Others,62155,47272543.29,3529
uttarakhand,2019,4,Peer-to-peer payments,3210116,11020339547,3530
uttarakhand,2019,4,Recharge & bill payments,2547173,817728111.5,3531
uttarakhand,2019,4,Merchant payments,1542944,701746516.9,3532
uttarakhand,2019,4,Financial Services,11585,3555524.377,3533
uttarakhand,2019,4,Others,50298,30336605.84,3534
uttarakhand,2020,1,Peer-to-peer payments,3792776,13999676597,3535
uttarakhand,2020,1,Recharge & bill payments,2990764,1028598924,3536
uttarakhand,2020,1,Merchant payments,2289657,1094245197,3537
uttarakhand,2020,1,Financial Services,10246,8180881.809,3538
uttarakhand,2020,1,Others,48341,27378658.63,3539
uttarakhand,2020,2,Recharge & bill payments,3755695,1303523585,3540
uttarakhand,2020,2,Peer-to-peer payments,3656029,13572964170,3541
uttarakhand,2020,2,Merchant payments,1587042,1181497493,3542
uttarakhand,2020,2,Financial Services,15023,17612288.06,3543
uttarakhand,2020,2,Others,33981,18590166.38,3544
uttarakhand,2020,3,Peer-to-peer payments,4836512,18377468807,3545
uttarakhand,2020,3,Recharge & bill payments,3751993,1509373288,3546
uttarakhand,2020,3,Merchant payments,3164623,2166776520,3547
uttarakhand,2020,3,Financial Services,20455,26449980.58,3548
uttarakhand,2020,3,Others,45352,23442372.42,3549
uttarakhand,2020,4,Peer-to-peer payments,6748183,25748737002,3550
uttarakhand,2020,4,Merchant payments,6629201,4274032857,3551
uttarakhand,2020,4,Recharge & bill payments,4140391,1697819951,3552
uttarakhand,2020,4,Financial Services,27120,29791064.76,3553
uttarakhand,2020,4,Others,68376,42358455.01,3554
