State,District,Year,Quarter,RegisteredUser,Appopens,S.no
jharkhand,east singhbhum district,2021,1,560083,13862208,5911
jharkhand,jamtara district,2021,1,97127,1055011,5912
jharkhand,dumka district,2021,1,106316,2134734,5913
jharkhand,koderma district,2021,1,123296,4042931,5914
jharkhand,hazaribagh district,2021,1,366460,12583272,5915
jharkhand,simdega district,2021,1,30003,645261,5916
jharkhand,garhwa district,2021,1,136634,4603704,5917
jharkhand,saraikela kharsawan district,2021,1,177952,4356961,5918
jharkhand,gumla district,2021,1,57454,1197448,5919
jharkhand,chatra district,2021,1,105135,3325471,5920
jharkhand,khunti district,2021,1,34728,743854,5921
jharkhand,dhanbad district,2021,1,661077,15887183,5922
jharkhand,godda district,2021,1,117166,2698124,5923
jharkhand,deoghar district,2021,1,281799,4690063,5924
jharkhand,palamu district,2021,1,247954,8066488,5925
jharkhand,latehar district,2021,1,66756,2190635,5926
jharkhand,west singhbhum district,2021,1,118302,2578239,5927
jharkhand,pakur district,2021,1,53417,1136413,5928
jharkhand,lohardaga district,2021,1,43640,1013709,5929
jharkhand,sahebganj district,2021,1,88783,2200017,5930
jharkhand,giridih district,2021,1,288800,7801690,5931
jharkhand,bokaro district,2021,1,480036,14019345,5932
jharkhand,ramgarh district,2021,2,231819,6897453,5933
jharkhand,ranchi district,2021,2,913972,19524717,5934
jharkhand,east singhbhum district,2021,2,598988,12301577,5935
jharkhand,jamtara district,2021,2,104479,2126668,5936
jharkhand,dumka district,2021,2,114356,4718005,5937
jharkhand,koderma district,2021,2,132641,5645523,5938
jharkhand,hazaribagh district,2021,2,393223,16248395,5939
jharkhand,simdega district,2021,2,32588,2868439,5940
jharkhand,garhwa district,2021,2,147560,9942378,5941
jharkhand,saraikela kharsawan district,2021,2,190784,5627014,5942
jharkhand,gumla district,2021,2,62413,4324289,5943
jharkhand,chatra district,2021,2,113517,8089470,5944
jharkhand,khunti district,2021,2,37571,2462593,5945
jharkhand,dhanbad district,2021,2,707255,12468482,5946
jharkhand,godda district,2021,2,125926,4183158,5947
jharkhand,deoghar district,2021,2,302724,5493078,5948
jharkhand,palamu district,2021,2,267081,13019054,5949
jharkhand,latehar district,2021,2,72198,5660081,5950
jharkhand,west singhbhum district,2021,2,127433,6082383,5951
jharkhand,pakur district,2021,2,57693,2119481,5952
jharkhand,lohardaga district,2021,2,47186,1885472,5953
jharkhand,sahebganj district,2021,2,95632,3608898,5954
jharkhand,giridih district,2021,2,311161,14594016,5955
jharkhand,bokaro district,2021,2,513303,14343483,5956
jharkhand,ramgarh district,2021,3,250016,8757056,5957
jharkhand,ranchi district,2021,3,982147,27974257,5958
jharkhand,east singhbhum district,2021,3,642805,16207989,5959
jharkhand,jamtara district,2021,3,113199,2531677,5960
jharkhand,dumka district,2021,3,124101,5890404,5961
jharkhand,koderma district,2021,3,143395,6604614,5962
jharkhand,hazaribagh district,2021,3,424328,21020796,5963
jharkhand,simdega district,2021,3,35666,3575214,5964
jharkhand,garhwa district,2021,3,160500,11129378,5965
jharkhand,saraikela kharsawan district,2021,3,205625,7269417,5966
jharkhand,gumla district,2021,3,68433,5329594,5967
jharkhand,chatra district,2021,3,123490,9659396,5968
jharkhand,khunti district,2021,3,41000,3160466,5969
jharkhand,dhanbad district,2021,3,759888,15713561,5970
jharkhand,godda district,2021,3,136332,4910183,5971
jharkhand,deoghar district,2021,3,327586,6505237,5972
jharkhand,palamu district,2021,3,289617,15151980,5973
jharkhand,latehar district,2021,3,78586,7273256,5974
jharkhand,west singhbhum district,2021,3,138137,8303956,5975
jharkhand,pakur district,2021,3,62824,2830933,5976
jharkhand,lohardaga district,2021,3,51347,2426133,5977
jharkhand,sahebganj district,2021,3,103775,4587932,5978
jharkhand,giridih district,2021,3,337529,16247750,5979
jharkhand,bokaro district,2021,3,551517,17414819,5980
jharkhand,ramgarh district,2021,4,267710,13128254,5981
jharkhand,ranchi district,2021,4,1050479,47168019,5982
jharkhand,east singhbhum district,2021,4,686766,25038156,5983
jharkhand,jamtara district,2021,4,121635,2085697,5984
jharkhand,dumka district,2021,4,133647,4199037,5985
jharkhand,koderma district,2021,4,153951,9738720,5986
jharkhand,hazaribagh district,2021,4,455411,26793581,5987
jharkhand,simdega district,2021,4,38803,1446594,5988
jharkhand,garhwa district,2021,4,173273,9706672,5989
jharkhand,saraikela kharsawan district,2021,4,220378,8541090,5990
jharkhand,gumla district,2021,4,74184,2452764,5991
jharkhand,chatra district,2021,4,133013,7503063,5992
jharkhand,khunti district,2021,4,44343,1587917,5993
jharkhand,dhanbad district,2021,4,812467,30935388,5994
jharkhand,godda district,2021,4,146344,5124535,5995
jharkhand,deoghar district,2021,4,351728,9085059,5996
jharkhand,palamu district,2021,4,311702,16858288,5997
jharkhand,latehar district,2021,4,84949,4809991,5998
jharkhand,west singhbhum district,2021,4,148470,5094641,5999
jharkhand,pakur district,2021,4,67735,2181673,6000
jharkhand,lohardaga district,2021,4,55415,2130989,6001
jharkhand,sahebganj district,2021,4,111603,4772844,6002
jharkhand,giridih district,2021,4,362829,18499654,6003
jharkhand,bokaro district,2021,4,589361,26077383,6004
jharkhand,ramgarh district,2022,1,284993,8511310,6005
jharkhand,ranchi district,2022,1,1115386,25543169,6006
jharkhand,east singhbhum district,2022,1,728043,16031807,6007
jharkhand,jamtara district,2022,1,129831,5164704,6008
jharkhand,dumka district,2022,1,142767,13991217,6009
jharkhand,koderma district,2022,1,164357,8819732,6010
jharkhand,hazaribagh district,2022,1,485388,28779029,6011
jharkhand,simdega district,2022,1,41596,9873256,6012
jharkhand,garhwa district,2022,1,186055,21084113,6013
jharkhand,saraikela kharsawan district,2022,1,234284,10335365,6014
jharkhand,gumla district,2022,1,79572,12854186,6015
jharkhand,chatra district,2022,1,142601,20452172,6016
jharkhand,khunti district,2022,1,47381,7503720,6017
jharkhand,dhanbad district,2022,1,862955,8822023,6018
jharkhand,godda district,2022,1,156522,7224128,6019
jharkhand,deoghar district,2022,1,375345,7353380,6020
jharkhand,palamu district,2022,1,333409,22076334,6021
jharkhand,latehar district,2022,1,91046,16239357,6022
jharkhand,west singhbhum district,2022,1,158559,19386712,6023
jharkhand,pakur district,2022,1,72474,5284941,6024
jharkhand,lohardaga district,2022,1,59387,4299614,6025
jharkhand,sahebganj district,2022,1,119193,8177435,6026
jharkhand,giridih district,2022,1,387949,27383023,6027
jharkhand,bokaro district,2022,1,626182,16165254,6028
jharkhand,ramgarh district,2022,2,301481,9587871,6029
jharkhand,ranchi district,2022,2,1176707,28142010,6030
jharkhand,east singhbhum district,2022,2,767451,16263585,6031
jharkhand,jamtara district,2022,2,137308,5659295,6032
jharkhand,dumka district,2022,2,150959,16407466,6033
jharkhand,koderma district,2022,2,174032,10058229,6034
jharkhand,hazaribagh district,2022,2,513316,34129603,6035
jharkhand,simdega district,2022,2,43976,10782824,6036
jharkhand,garhwa district,2022,2,197920,25679048,6037
jharkhand,saraikela kharsawan district,2022,2,247346,11414366,6038
jharkhand,gumla district,2022,2,84189,14156104,6039
jharkhand,chatra district,2022,2,151181,23805097,6040
jharkhand,khunti district,2022,2,50173,8397797,6041
jharkhand,dhanbad district,2022,2,910885,8675771,6042
jharkhand,godda district,2022,2,165751,8095464,6043
jharkhand,deoghar district,2022,2,397542,8732015,6044
jharkhand,palamu district,2022,2,353653,25412593,6045
jharkhand,latehar district,2022,2,96644,18770145,6046
jharkhand,west singhbhum district,2022,2,167576,22468923,6047
jharkhand,pakur district,2022,2,76800,5884669,6048
jharkhand,lohardaga district,2022,2,62940,5252772,6049
jharkhand,sahebganj district,2022,2,126207,8936289,6050
jharkhand,giridih district,2022,2,411014,34460111,6051
jharkhand,bokaro district,2022,2,661123,17881438,6052
jharkhand,ramgarh district,2022,3,318524,10565052,6053
jharkhand,ranchi district,2022,3,1240013,29762965,6054
jharkhand,east singhbhum district,2022,3,808077,19080052,6055
jharkhand,jamtara district,2022,3,144946,6951045,6056
jharkhand,dumka district,2022,3,159000,17861970,6057
jharkhand,koderma district,2022,3,184029,11517574,6058
jharkhand,hazaribagh district,2022,3,542145,39435599,6059
jharkhand,simdega district,2022,3,46267,11005369,6060
jharkhand,garhwa district,2022,3,209835,26599548,6061
jharkhand,saraikela kharsawan district,2022,3,260605,12258879,6062
jharkhand,gumla district,2022,3,88627,15813994,6063
jharkhand,chatra district,2022,3,159669,25643565,6064
jharkhand,khunti district,2022,3,52686,8212761,6065
jharkhand,dhanbad district,2022,3,961257,8905102,6066
jharkhand,godda district,2022,3,175220,9809370,6067
jharkhand,deoghar district,2022,3,420404,10028375,6068
jharkhand,palamu district,2022,3,374369,26034277,6069
jharkhand,latehar district,2022,3,101957,22116894,6070
jharkhand,west singhbhum district,2022,3,176299,24081508,6071
jharkhand,pakur district,2022,3,81030,7662233,6072
jharkhand,lohardaga district,2022,3,66559,6268805,6073
jharkhand,sahebganj district,2022,3,133412,10421449,6074
jharkhand,giridih district,2022,3,434250,36940894,6075
jharkhand,bokaro district,2022,3,697249,17251580,6076
jharkhand,ramgarh district,2022,4,334310,16495695,6077
jharkhand,ranchi district,2022,4,1301412,62592229,6078
jharkhand,east singhbhum district,2022,4,847360,33606713,6079
jharkhand,jamtara district,2022,4,151622,3728480,6080
jharkhand,dumka district,2022,4,165890,6661179,6081
jharkhand,koderma district,2022,4,193342,14001821,6082
jharkhand,hazaribagh district,2022,4,569551,35939746,6083
jharkhand,simdega district,2022,4,48059,2324022,6084
jharkhand,garhwa district,2022,4,220098,13827764,6085
jharkhand,saraikela kharsawan district,2022,4,272780,13215875,6086
jharkhand,gumla district,2022,4,92238,4009661,6087
jharkhand,chatra district,2022,4,167214,11250042,6088
jharkhand,khunti district,2022,4,54760,2405827,6089
jharkhand,dhanbad district,2022,4,1009397,41243332,6090
jharkhand,godda district,2022,4,183602,7399935,6091
jharkhand,deoghar district,2022,4,441349,14145956,6092
jharkhand,palamu district,2022,4,393187,22012636,6093
jharkhand,latehar district,2022,4,106524,7428866,6094
jharkhand,west singhbhum district,2022,4,183896,7511579,6095
jharkhand,pakur district,2022,4,84785,3776642,6096
jharkhand,lohardaga district,2022,4,69683,3276405,6097
jharkhand,sahebganj district,2022,4,139992,6829003,6098
jharkhand,giridih district,2022,4,454873,29229727,6099
jharkhand,bokaro district,2022,4,731714,33185594,6100
karnataka,mysuru district,2018,1,150799,0,6101
karnataka,chitradurga district,2018,1,41656,0,6102
karnataka,kalaburagi district,2018,1,81933,0,6103
karnataka,ramanagara district,2018,1,47100,0,6104
karnataka,mandya district,2018,1,50951,0,6105
karnataka,kodagu district,2018,1,14783,0,6106
karnataka,chikkamagaluru district,2018,1,32240,0,6107
karnataka,haveri district,2018,1,33262,0,6108
karnataka,ballari district,2018,1,103566,0,6109
karnataka,belagavi district,2018,1,140320,0,6110
karnataka,kolar district,2018,1,60498,0,6111
karnataka,uttara kannada district,2018,1,48635,0,6112
karnataka,tumakuru district,2018,1,82955,0,6113
karnataka,yadgir district,2018,1,21121,0,6114
karnataka,bengaluru urban district,2018,1,1922368,0,6115
karnataka,chikkaballapura district,2018,1,43074,0,6116
karnataka,davanagere district,2018,1,68178,0,6117
karnataka,bagalkote district,2018,1,63460,0,6118
karnataka,vijayapura district,2018,1,68814,0,6119
karnataka,koppal district,2018,1,34963,0,6120
karnataka,bidar district,2018,1,58446,0,6121
karnataka,bengaluru rural district,2018,1,87955,0,6122
karnataka,raichur district,2018,1,58544,0,6123
karnataka,chamarajanagara district,2018,1,17398,0,6124
karnataka,dakshina kannada district,2018,1,87491,0,6125
karnataka,hassan district,2018,1,51642,0,6126
karnataka,dharwad district,2018,1,106877,0,6127
karnataka,shivamogga district,2018,1,60797,0,6128
karnataka,udupi district,2018,1,49362,0,6129
karnataka,gadag district,2018,1,28575,0,6130
karnataka,mysuru district,2018,2,205044,0,6131
karnataka,chitradurga district,2018,2,59180,0,6132
karnataka,kalaburagi district,2018,2,113205,0,6133
karnataka,ramanagara district,2018,2,66427,0,6134
karnataka,mandya district,2018,2,71274,0,6135
karnataka,kodagu district,2018,2,20698,0,6136
karnataka,chikkamagaluru district,2018,2,45442,0,6137
karnataka,haveri district,2018,2,47272,0,6138
karnataka,ballari district,2018,2,140995,0,6139
karnataka,belagavi district,2018,2,194698,0,6140
karnataka,kolar district,2018,2,84688,0,6141
karnataka,uttara kannada district,2018,2,65063,0,6142
karnataka,tumakuru district,2018,2,116855,0,6143
karnataka,yadgir district,2018,2,30466,0,6144
karnataka,bengaluru urban district,2018,2,2553312,0,6145
karnataka,chikkaballapura district,2018,2,59818,0,6146
karnataka,davanagere district,2018,2,94405,0,6147
karnataka,bagalkote district,2018,2,86717,0,6148
karnataka,vijayapura district,2018,2,95448,0,6149
karnataka,koppal district,2018,2,48604,0,6150
karnataka,bidar district,2018,2,79155,0,6151
karnataka,bengaluru rural district,2018,2,121048,0,6152
karnataka,raichur district,2018,2,81353,0,6153
karnataka,chamarajanagara district,2018,2,24920,0,6154
karnataka,dakshina kannada district,2018,2,118271,0,6155
karnataka,hassan district,2018,2,73330,0,6156
karnataka,dharwad district,2018,2,144884,0,6157
karnataka,shivamogga district,2018,2,83122,0,6158
karnataka,udupi district,2018,2,65245,0,6159
karnataka,gadag district,2018,2,39726,0,6160
karnataka,mysuru district,2018,3,262075,0,6161
karnataka,chitradurga district,2018,3,77743,0,6162
karnataka,kalaburagi district,2018,3,145495,0,6163
karnataka,ramanagara district,2018,3,86752,0,6164
karnataka,mandya district,2018,3,94630,0,6165
karnataka,kodagu district,2018,3,27661,0,6166
karnataka,chikkamagaluru district,2018,3,59911,0,6167
karnataka,haveri district,2018,3,62080,0,6168
karnataka,ballari district,2018,3,177311,0,6169
karnataka,belagavi district,2018,3,252307,0,6170
karnataka,kolar district,2018,3,110883,0,6171
karnataka,uttara kannada district,2018,3,83866,0,6172
karnataka,tumakuru district,2018,3,154217,0,6173
karnataka,yadgir district,2018,3,40716,0,6174
karnataka,bengaluru urban district,2018,3,3167597,0,6175
karnataka,chikkaballapura district,2018,3,78717,0,6176
karnataka,davanagere district,2018,3,120506,0,6177
karnataka,bagalkote district,2018,3,110608,0,6178
karnataka,vijayapura district,2018,3,124561,0,6179
karnataka,koppal district,2018,3,62937,0,6180
karnataka,bidar district,2018,3,102087,0,6181
karnataka,bengaluru rural district,2018,3,156268,0,6182
karnataka,raichur district,2018,3,104416,0,6183
karnataka,chamarajanagara district,2018,3,33703,0,6184
karnataka,dakshina kannada district,2018,3,153231,0,6185
karnataka,hassan district,2018,3,99071,0,6186
karnataka,dharwad district,2018,3,181324,0,6187
karnataka,shivamogga district,2018,3,107293,0,6188
karnataka,udupi district,2018,3,83838,0,6189
karnataka,gadag district,2018,3,50845,0,6190
karnataka,mysuru district,2018,4,341636,0,6191
karnataka,chitradurga district,2018,4,101817,0,6192
karnataka,kalaburagi district,2018,4,186668,0,6193
karnataka,ramanagara district,2018,4,115881,0,6194
karnataka,mandya district,2018,4,127238,0,6195
karnataka,kodagu district,2018,4,37481,0,6196
karnataka,chikkamagaluru district,2018,4,77854,0,6197
karnataka,haveri district,2018,4,80957,0,6198
karnataka,ballari district,2018,4,226336,0,6199
karnataka,belagavi district,2018,4,328102,0,6200
karnataka,kolar district,2018,4,157183,0,6201
karnataka,uttara kannada district,2018,4,106612,0,6202
karnataka,tumakuru district,2018,4,203805,0,6203
karnataka,yadgir district,2018,4,53372,0,6204
karnataka,bengaluru urban district,2018,4,4126734,0,6205
karnataka,chikkaballapura district,2018,4,107403,0,6206
karnataka,davanagere district,2018,4,155006,0,6207
karnataka,bagalkote district,2018,4,140282,0,6208
karnataka,vijayapura district,2018,4,160346,0,6209
karnataka,koppal district,2018,4,81642,0,6210
karnataka,bidar district,2018,4,131005,0,6211
karnataka,bengaluru rural district,2018,4,209778,0,6212
karnataka,raichur district,2018,4,132914,0,6213
karnataka,chamarajanagara district,2018,4,45547,0,6214
karnataka,dakshina kannada district,2018,4,202453,0,6215
karnataka,hassan district,2018,4,132797,0,6216
karnataka,dharwad district,2018,4,230679,0,6217
karnataka,shivamogga district,2018,4,138815,0,6218
karnataka,udupi district,2018,4,109312,0,6219
karnataka,gadag district,2018,4,66147,0,6220
karnataka,mysuru district,2019,1,432208,0,6221
karnataka,chitradurga district,2019,1,127578,0,6222
karnataka,kalaburagi district,2019,1,230020,0,6223
karnataka,ramanagara district,2019,1,148213,0,6224
karnataka,mandya district,2019,1,164533,0,6225
karnataka,kodagu district,2019,1,47953,0,6226
karnataka,chikkamagaluru district,2019,1,98090,0,6227
karnataka,haveri district,2019,1,100853,0,6228
karnataka,ballari district,2019,1,281648,0,6229
karnataka,belagavi district,2019,1,412265,0,6230
karnataka,kolar district,2019,1,201909,0,6231
karnataka,uttara kannada district,2019,1,131243,0,6232
karnataka,tumakuru district,2019,1,258398,0,6233
karnataka,yadgir district,2019,1,67099,0,6234
karnataka,bengaluru urban district,2019,1,5003207,0,6235
karnataka,chikkaballapura district,2019,1,137719,0,6236
karnataka,davanagere district,2019,1,191840,0,6237
karnataka,bagalkote district,2019,1,173415,0,6238
karnataka,vijayapura district,2019,1,199735,0,6239
karnataka,koppal district,2019,1,103151,0,6240
karnataka,bidar district,2019,1,160253,0,6241
karnataka,bengaluru rural district,2019,1,267147,0,6242
karnataka,raichur district,2019,1,163836,0,6243
karnataka,chamarajanagara district,2019,1,59101,0,6244
karnataka,dakshina kannada district,2019,1,254135,0,6245
karnataka,hassan district,2019,1,169484,0,6246
karnataka,dharwad district,2019,1,287568,0,6247
karnataka,shivamogga district,2019,1,174221,0,6248
karnataka,udupi district,2019,1,136628,0,6249
karnataka,gadag district,2019,1,82724,0,6250
karnataka,mysuru district,2019,2,517839,3883347,6251
karnataka,chitradurga district,2019,2,152893,917295,6252
karnataka,kalaburagi district,2019,2,267907,1592100,6253
karnataka,ramanagara district,2019,2,177164,1571272,6254
karnataka,mandya district,2019,2,200103,1408879,6255
karnataka,kodagu district,2019,2,60977,323029,6256
karnataka,chikkamagaluru district,2019,2,119458,597243,6257
karnataka,haveri district,2019,2,120318,607007,6258
karnataka,ballari district,2019,2,330704,2591795,6259
karnataka,belagavi district,2019,2,492435,2779128,6260
karnataka,kolar district,2019,2,240400,1936572,6261
karnataka,uttara kannada district,2019,2,155128,723813,6262
karnataka,tumakuru district,2019,2,312592,2112256,6263
karnataka,yadgir district,2019,2,79499,479502,6264
karnataka,bengaluru urban district,2019,2,5694165,71768692,6265
karnataka,chikkaballapura district,2019,2,165237,1341464,6266
karnataka,davanagere district,2019,2,226600,1439455,6267
karnataka,bagalkote district,2019,2,202371,1174328,6268
karnataka,vijayapura district,2019,2,237960,1452198,6269
karnataka,koppal district,2019,2,122344,771554,6270
karnataka,bidar district,2019,2,185622,1279191,6271
karnataka,bengaluru rural district,2019,2,314610,3040775,6272
karnataka,raichur district,2019,2,192262,1319337,6273
karnataka,chamarajanagara district,2019,2,71698,415442,6274
karnataka,dakshina kannada district,2019,2,306684,1488612,6275
karnataka,hassan district,2019,2,205501,1137827,6276
karnataka,dharwad district,2019,2,342439,2485798,6277
karnataka,shivamogga district,2019,2,210772,1104757,6278
karnataka,udupi district,2019,2,163912,682081,6279
karnataka,gadag district,2019,2,98493,600062,6280
karnataka,mysuru district,2019,3,601068,15381179,6281
karnataka,chitradurga district,2019,3,175696,3445767,6282
karnataka,kalaburagi district,2019,3,306756,6218351,6283
karnataka,ramanagara district,2019,3,205821,5830730,6284
karnataka,mandya district,2019,3,234243,5402921,6285
karnataka,kodagu district,2019,3,73300,1142114,6286
karnataka,chikkamagaluru district,2019,3,140270,2245116,6287
karnataka,haveri district,2019,3,138074,2239923,6288
karnataka,ballari district,2019,3,376264,9897166,6289
karnataka,belagavi district,2019,3,568340,10591496,6290
karnataka,kolar district,2019,3,277877,7359399,6291
karnataka,uttara kannada district,2019,3,177303,2570391,6292
karnataka,tumakuru district,2019,3,366543,8373477,6293
karnataka,yadgir district,2019,3,90633,1739841,6294
karnataka,bengaluru urban district,2019,3,6383771,286764483,6295
karnataka,chikkaballapura district,2019,3,191086,5085160,6296
karnataka,davanagere district,2019,3,259239,5292577,6297
karnataka,bagalkote district,2019,3,227893,4396253,6298
karnataka,vijayapura district,2019,3,272575,5507794,6299
karnataka,koppal district,2019,3,140202,2868241,6300
karnataka,bidar district,2019,3,211382,4744766,6301
karnataka,bengaluru rural district,2019,3,361924,12165553,6302
karnataka,raichur district,2019,3,219963,4884784,6303
karnataka,chamarajanagara district,2019,3,83829,1556076,6304
karnataka,dakshina kannada district,2019,3,363240,5760451,6305
karnataka,hassan district,2019,3,239587,4197871,6306
karnataka,dharwad district,2019,3,397243,10736033,6307
karnataka,shivamogga district,2019,3,246474,4354833,6308
karnataka,udupi district,2019,3,191625,2732005,6309
karnataka,gadag district,2019,3,112854,2198909,6310
karnataka,mysuru district,2019,4,686169,20282620,6311
karnataka,chitradurga district,2019,4,204763,4761975,6312
karnataka,kalaburagi district,2019,4,355228,8600804,6313
karnataka,ramanagara district,2019,4,238556,7996637,6314
karnataka,mandya district,2019,4,272705,7321773,6315
karnataka,kodagu district,2019,4,86496,1676527,6316
karnataka,chikkamagaluru district,2019,4,164190,3246391,6317
karnataka,haveri district,2019,4,160702,3069637,6318
karnataka,ballari district,2019,4,429391,13342591,6319
karnataka,belagavi district,2019,4,656749,14298924,6320
karnataka,kolar district,2019,4,321279,9946553,6321
karnataka,uttara kannada district,2019,4,202180,3454632,6322
karnataka,tumakuru district,2019,4,428605,11843986,6323
karnataka,yadgir district,2019,4,105445,2422884,6324
karnataka,bengaluru urban district,2019,4,7016836,353757216,6325
karnataka,chikkaballapura district,2019,4,221609,6890491,6326
karnataka,davanagere district,2019,4,298755,7287464,6327
karnataka,bagalkote district,2019,4,260054,5878530,6328
karnataka,vijayapura district,2019,4,314097,7480611,6329
karnataka,koppal district,2019,4,162861,3948062,6330
karnataka,bidar district,2019,4,243303,6709326,6331
karnataka,bengaluru rural district,2019,4,411896,16114910,6332
karnataka,raichur district,2019,4,253236,6892107,6333
karnataka,chamarajanagara district,2019,4,98140,2069842,6334
karnataka,dakshina kannada district,2019,4,423031,7875886,6335
karnataka,hassan district,2019,4,279728,5917518,6336
karnataka,dharwad district,2019,4,452178,13718357,6337
karnataka,shivamogga district,2019,4,286945,6123526,6338
karnataka,udupi district,2019,4,220313,3719466,6339
karnataka,gadag district,2019,4,129976,3025624,6340
karnataka,mysuru district,2020,1,764697,23157562,6341
karnataka,chitradurga district,2020,1,233840,6183299,6342
karnataka,kalaburagi district,2020,1,402676,10731948,6343
karnataka,ramanagara district,2020,1,267981,9733240,6344
karnataka,mandya district,2020,1,309136,9387333,6345
karnataka,kodagu district,2020,1,98612,1929841,6346
karnataka,chikkamagaluru district,2020,1,186487,3874339,6347
karnataka,haveri district,2020,1,184781,3960695,6348
karnataka,ballari district,2020,1,481004,16047162,6349
karnataka,belagavi district,2020,1,746925,17121517,6350
karnataka,kolar district,2020,1,361750,12303181,6351
karnataka,uttara kannada district,2020,1,226792,4118524,6352
karnataka,tumakuru district,2020,1,488995,14944882,6353
karnataka,yadgir district,2020,1,121589,3264873,6354
karnataka,bengaluru urban district,2020,1,7564577,365358412,6355
karnataka,chikkaballapura district,2020,1,250163,8606320,6356
karnataka,davanagere district,2020,1,337445,8693016,6357
karnataka,bagalkote district,2020,1,293935,7199781,6358
karnataka,vijayapura district,2020,1,357428,9313061,6359
karnataka,koppal district,2020,1,185866,5100820,6360
karnataka,bidar district,2020,1,275072,8639094,6361
karnataka,bengaluru rural district,2020,1,455608,18109090,6362
karnataka,raichur district,2020,1,285797,8561095,6363
karnataka,chamarajanagara district,2020,1,112400,2677247,6364
karnataka,dakshina kannada district,2020,1,481992,9167438,6365
karnataka,hassan district,2020,1,318850,7555719,6366
karnataka,dharwad district,2020,1,502446,15318060,6367
karnataka,shivamogga district,2020,1,324957,7363924,6368
karnataka,udupi district,2020,1,247646,4331891,6369
karnataka,gadag district,2020,1,147533,3734672,6370
karnataka,mysuru district,2020,2,837003,18069895,6371
karnataka,chitradurga district,2020,2,267374,7921698,6372
karnataka,kalaburagi district,2020,2,455786,12273057,6373
karnataka,ramanagara district,2020,2,297300,9630491,6374
karnataka,mandya district,2020,2,346777,10682341,6375
karnataka,kodagu district,2020,2,112121,2083487,6376
karnataka,chikkamagaluru district,2020,2,211842,4688043,6377
karnataka,haveri district,2020,2,212822,4828428,6378
karnataka,ballari district,2020,2,537204,16857518,6379
karnataka,belagavi district,2020,2,849149,18286088,6380
karnataka,kolar district,2020,2,404048,13758597,6381
karnataka,uttara kannada district,2020,2,257257,4832970,6382
karnataka,tumakuru district,2020,2,552123,16600911,6383
karnataka,yadgir district,2020,2,140500,4149274,6384
karnataka,bengaluru urban district,2020,2,8028070,217406465,6385
karnataka,chikkaballapura district,2020,2,280849,9635695,6386
karnataka,davanagere district,2020,2,380810,9219076,6387
karnataka,bagalkote district,2020,2,334436,8204201,6388
karnataka,vijayapura district,2020,2,407483,10678723,6389
karnataka,koppal district,2020,2,212354,6151219,6390
karnataka,bidar district,2020,2,312859,11031911,6391
karnataka,bengaluru rural district,2020,2,496292,14889541,6392
karnataka,raichur district,2020,2,321809,9717951,6393
karnataka,chamarajanagara district,2020,2,128971,3414811,6394
karnataka,dakshina kannada district,2020,2,543603,7580908,6395
karnataka,hassan district,2020,2,361759,9097572,6396
karnataka,dharwad district,2020,2,554235,12377558,6397
karnataka,shivamogga district,2020,2,365651,7734883,6398
karnataka,udupi district,2020,2,277972,4383464,6399
karnataka,gadag district,2020,2,166907,4323299,6400
karnataka,mysuru district,2020,3,923296,26595871,6401
karnataka,chitradurga district,2020,3,300719,10159890,6402
karnataka,kalaburagi district,2020,3,507894,16580065,6403
karnataka,ramanagara district,2020,3,329112,12931411,6404
karnataka,mandya district,2020,3,386051,13267940,6405
karnataka,kodagu district,2020,3,127160,2791774,6406
karnataka,chikkamagaluru district,2020,3,240177,6269375,6407
karnataka,haveri district,2020,3,243591,6367113,6408
karnataka,ballari district,2020,3,595935,23172796,6409
karnataka,belagavi district,2020,3,951629,24325882,6410
karnataka,kolar district,2020,3,449470,18721704,6411
karnataka,uttara kannada district,2020,3,287730,6238135,6412
karnataka,tumakuru district,2020,3,618091,21713087,6413
karnataka,yadgir district,2020,3,157834,5211314,6414
karnataka,bengaluru urban district,2020,3,8611452,322860571,6415
karnataka,chikkaballapura district,2020,3,313480,13001841,6416
karnataka,davanagere district,2020,3,426961,12583087,6417
karnataka,bagalkote district,2020,3,376754,11151542,6418
karnataka,vijayapura district,2020,3,458119,14492659,6419
karnataka,koppal district,2020,3,239771,8347850,6420
karnataka,bidar district,2020,3,347354,13891230,6421
karnataka,bengaluru rural district,2020,3,543893,22521395,6422
karnataka,raichur district,2020,3,357794,13008515,6423
karnataka,chamarajanagara district,2020,3,145166,4038938,6424
karnataka,dakshina kannada district,2020,3,617552,11393774,6425
karnataka,hassan district,2020,3,407970,11515402,6426
karnataka,dharwad district,2020,3,608659,17999599,6427
karnataka,shivamogga district,2020,3,411810,10667405,6428
karnataka,udupi district,2020,3,314731,6056848,6429
karnataka,gadag district,2020,3,187395,5806199,6430
karnataka,mysuru district,2020,4,1015945,36538089,6431
karnataka,chitradurga district,2020,4,333450,12510031,6432
karnataka,kalaburagi district,2020,4,559718,21222389,6433
karnataka,ramanagara district,2020,4,361201,16517041,6434
karnataka,mandya district,2020,4,425378,16160451,6435
karnataka,kodagu district,2020,4,141874,3987098,6436
karnataka,chikkamagaluru district,2020,4,268100,8071176,6437
karnataka,haveri district,2020,4,271755,8140283,6438
karnataka,ballari district,2020,4,654751,30046637,6439
karnataka,belagavi district,2020,4,1051934,31134675,6440
karnataka,kolar district,2020,4,495224,23730229,6441
karnataka,uttara kannada district,2020,4,318811,8207702,6442
